;Heure;date_heure;weekday;date;vacances_zone_a;vacances_zone_b;vacances_zone_c;nom_vacances;Vac_Ete;Vac_Hiver;Vac_Ascension;Vac_Printemps;Vac_Toussaint;Vac_Noel;est_jour_ferie;nom_jour_ferie;num_sem;Mois;Année;Lundi;Mardi;Mercredi;Jeudi;Vendredi;Samedi;Dimanche;veille_jour_ferie;lendemain_jour_ferie;trafic_passager_heure;nb_transaction_carte_abo_heure;nb_transaction_voyages_heure;nb_appels_entrants_cor
10080;0;2019-02-25 00:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10081;1;2019-02-25 01:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10082;2;2019-02-25 02:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10083;3;2019-02-25 03:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10084;4;2019-02-25 04:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10085;5;2019-02-25 05:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10086;6;2019-02-25 06:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10087;7;2019-02-25 07:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.22201134189938274;-0.2119468746395722;-0.5222898956278053
10088;8;2019-02-25 08:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;0.4456958743898259;0.8303463636637599;0.08741049632469725
10089;9;2019-02-25 09:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;1.0342674206003135;1.7491085515015117;0.6248501010828291
10090;10;2019-02-25 10:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;1.3359721627754375;2.220070681401536;0.9003443522613673
10091;11;2019-02-25 11:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;1.1925387607577556;1.996170652432672;0.7693716754715705
10092;12;2019-02-25 12:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;0.9106179361023119;1.556091285149043;0.5119426210916249
10093;13;2019-02-25 13:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;0.7276166990452696;1.2704257309473892;0.3448395507046428
10094;14;2019-02-25 14:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;0.9699696886613528;1.648739572998228;0.566138211487403
10095;15;2019-02-25 15:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;0.9452397917617522;1.610136119727734;0.5435567154891621
10096;16;2019-02-25 16:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;1.1826468019979153;1.980729271124474;0.7603390770722741
10097;17;2019-02-25 17:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;1.0491053587400738;1.772270623463808;0.6383989986817736
10098;18;2019-02-25 18:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;0.5643993795079074;1.01564293936213;0.19580167711625326
10099;19;2019-02-25 19:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;0.005503709576940225;0.14320489544897055;-0.3145401324439896
10100;20;2019-02-25 20:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.2912550532182636;-0.32003654379695473;-0.5855180844228797
10101;21;2019-02-25 21:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.30114701197810373;-0.3354779251051523;-0.5945506828221759
10102;22;2019-02-25 22:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10103;23;2019-02-25 23:00:00;Monday;2019-02-25;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;1;0;0;0;0;0;0;False;False;-0.5487740168633438;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10104;0;2019-02-26 00:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10105;1;2019-02-26 01:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10106;2;2019-02-26 02:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10107;3;2019-02-26 03:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10108;4;2019-02-26 04:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10109;5;2019-02-26 05:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10110;6;2019-02-26 06:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.7014976284964708;-0.9618056160315591;-0.9603709179936775
10111;7;2019-02-26 07:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.330450599949035;-0.4329339982532307;-0.6306810764193613
10112;8;2019-02-26 08:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;0.26424121292836217;0.41470955352847394;-0.10227407006052576
10113;9;2019-02-26 09:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;1.1029091541657172;1.610104306041134;0.6429152978814218
10114;10;2019-02-26 10:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;1.016500942038232;1.4869424224489205;0.566138211487403
10115;11;2019-02-26 11:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;0.8589330258057595;1.2623531053101784;0.4261329362983098
10116;12;2019-02-26 12:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;0.8640158618132586;1.269597921992073;0.4306492354979579
10117;13;2019-02-26 13:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;0.8284360097607647;1.218884205218809;0.39903514110042076
10118;14;2019-02-26 14:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;1.2401457263681934;1.805714356452297;0.7648553762719222
10119;15;2019-02-26 15:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;0.9351755659182461;1.371025355538602;0.4938774242930323
10120;16;2019-02-26 16:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;0.8538501897982603;1.2551082886282832;0.4216166370986616
10121;17;2019-02-26 17:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;0.8792643698357561;1.2913323720377579;0.4441981330969024
10122;18;2019-02-26 18:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;0.9605897459557418;1.4072494389480767;0.5164589202912732
10123;19;2019-02-26 19:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;0.30998673699585433;0.479912903665528;-0.06162737726369226
10124;20;2019-02-26 20:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.17288268371656226;-0.20834468111448842;-0.4906758012302681
10125;21;2019-02-26 21:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.249125223829049;-0.31701693134291214;-0.5584202892249907
10126;22;2019-02-26 22:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10127;23;2019-02-26 23:00:00;Tuesday;2019-02-26;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;1;0;0;0;0;0;False;False;-0.6236660125377526;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10128;0;2019-02-27 00:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10129;1;2019-02-27 01:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10130;2;2019-02-27 02:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10131;3;2019-02-27 03:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10132;4;2019-02-27 04:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10133;5;2019-02-27 05:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10134;6;2019-02-27 06:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.6967664074238805;-0.9483089814067103;-0.9513383195943811
10135;7;2019-02-27 07:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.38393165258452;-0.36059735364529977;-0.5719691868239352
10136;8;2019-02-27 08:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.003387567692783361;0.3670456140593038;-0.10227407006052576
10137;9;2019-02-27 09:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.5359514955740755;1.3675546946531338;0.5435567154891621
10138;10;2019-02-27 10:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.7147142126251386;1.7033899105167973;0.7603390770722741
10139;11;2019-02-27 11:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.5880906213806356;1.465506632613369;0.6067849042842365
10140;12;2019-02-27 12:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.24918630363799518;0.8288190358718407;0.19580167711625326
10141;13;2019-02-27 13:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.3460161087073209;1.010729777797992;0.3132254563071056
10142;14;2019-02-27 14:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.573193728293047;1.43752036462473;0.5887197074856437
10143;15;2019-02-27 15:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.5098819326707955;1.3185787256730166;0.5119426210916249
10144;16;2019-02-27 16:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.5247788257583841;1.346564993661655;0.5300078178902176
10145;17;2019-02-27 17:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.5247788257583841;1.346564993661655;0.5300078178902176
10146;18;2019-02-27 18:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.5508483886616642;1.3955409626417727;0.5616219122877548
10147;19;2019-02-27 19:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;0.007111790964680445;0.37404218105646353;-0.09775777086087759
10148;20;2019-02-27 20:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.0785453442889539;0.2131211401217915;-0.20163265245278544
10149;21;2019-02-27 21:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.27592917769950276;-0.1576969107276699;-0.44099651003413826
10150;22;2019-02-27 22:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10151;23;2019-02-27 23:00:00;Wednesday;2019-02-27;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;1;0;0;0;0;False;False;-0.5694338777390427;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10152;0;2019-02-28 00:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10153;1;2019-02-28 01:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10154;2;2019-02-28 02:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10155;3;2019-02-28 03:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10156;4;2019-02-28 04:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10157;5;2019-02-28 05:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10158;6;2019-02-28 06:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.6908684734441078;-0.942429178142275;-0.946822020394733
10159;7;2019-02-28 07:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.3706281366067448;-0.42089168084493506;-0.5990669820218241
10160;8;2019-02-28 08:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.028632543086590957;0.22933688721408618;-0.1655022588556001
10161;9;2019-02-28 09:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.6566363205209003;1.2520922390569216;0.5164589202912732
10162;10;2019-02-28 10:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.8229949370597902;1.5230208090815136;0.6971108882771998
10163;11;2019-02-28 11:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.906174245329235;1.6584850940938094;0.7874368722701631
10164;12;2019-02-28 12:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.5443442543571495;1.0692154542903218;0.3945188419007726
10165;13;2019-02-28 13:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.36550874157784286;0.7779672415138851;0.20031797631590142
10166;14;2019-02-28 14:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.48611873856853816;0.9743904547817144;0.3312906531056983
10167;15;2019-02-28 15:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.8604256257810404;1.5839797373370466;0.7377575810740333
10168;16;2019-02-28 16:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.5485032197706219;1.0759886685409363;0.39903514110042076
10169;17;2019-02-28 17:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.6483183896939557;1.238545810555692;0.5074263218919768
10170;18;2019-02-28 18:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.5069135656358993;1.0082565260347884;0.3538721491039391
10171;19;2019-02-28 19:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;0.1908321942120086;0.49349224298806343;0.010633409930678414
10172;20;2019-02-28 20:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.1460440042792435;-0.05513811131173572;-0.3551868252408231
10173;21;2019-02-28 21:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.2458591742025774;-0.217695253326491;-0.4635780060323791
10174;22;2019-02-28 22:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10175;23;2019-02-28 23:00:00;Thursday;2019-02-28;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;2;2019;0;0;0;1;0;0;0;False;False;-0.6117865925342256;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10176;0;2019-03-01 00:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10177;1;2019-03-01 01:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10178;2;2019-03-01 02:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10179;3;2019-03-01 03:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10180;4;2019-03-01 04:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10181;5;2019-03-01 05:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;-0.7116633005114691;-0.976295249395349;-0.9694035163929738
10182;6;2019-03-01 06:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;-0.6956038786203584;-0.9455605283060463;-0.946822020394733
10183;7;2019-03-01 07:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;-0.32944905950303616;-0.2448088874699487;-0.43196391163484193
10184;8;2019-03-01 08:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;0.07524837215295174;0.5297060839804753;0.1370897875208271
10185;9;2019-03-01 09:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;0.6019974101813804;1.5378049357095984;0.8777628562631264
10186;10;2019-03-01 10:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;0.7754391666053752;1.869739923474066;1.1216430130441275
10187;11;2019-03-01 11:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;0.5377597226169377;1.4148660513523883;0.7874368722701631
10188;12;2019-03-01 12:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;0.2872327411156119;0.9354044023592686;0.4351655346976061
10189;13;2019-03-01 13:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;0.3000802786285005;0.9599921792307108;0.45323073149619875
10190;14;2019-03-01 14:00:00;Friday;2019-03-01;1;0;1;Vacances d'hiver;0;1;0;0;0;0;False;;9;3;2019;0;0;0;0;1;0;0;False;False;-0.464068587272978;0.3000802786285005;0.9599921792307108;0.45323073149619875
